StartDate	EndDate	Status	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	DistributionChannel	UserLanguage	Q_RecaptchaScore	Q_RelevantIDDuplicate	Q_DuplicateRespondent	Q_RelevantIDDuplicateScore	Q_RelevantIDFraudScore	Q_RelevantIDLastStartDate	Q14	Q1	Q6	Q17	Q17_6_TEXT	Istruzione	Q20	Q26	Q26_15_TEXT	Q10	Q10_2_TEXT	Q16	Q20-MT	Q20-MT_6_TEXT	Q21	Q21_8_TEXT	Q33	Q33_7_TEXT	Q34	Q34_8_TEXT	Q36	Q36_9_TEXT	Q43	Q43_9_TEXT	Q51_1	Q51_2	Q51_3	Q51_4	Q51_5	Q51_6	Q52	Q52_22_TEXT	Q53_1	Q53_2	Q53_3	Q53_4	Q53_5	Q53_6	Q53_7	Q53_8	Q53_9	Q53_10	Q53_11	Q53_12	Q53_13	Q53_14	Q53_15	Q53_16	Q53_17	Q53_18	Q53_19	Q53_20	Q53_21	Q53_22	Q53_23	Q53_24	Q53_25	Q53_25_TEXT	access	access_5_TEXT	language_used	language_used_3_TEXT	Q46	interaction_mode	interaction_mode_4_TEXT	Q48	strategies	strategies_5_TEXT	verification	Q54	Q61	Q62	Q63	Q64	Q65	Q66	Q67	Q67_7_TEXT	prior_knowledge	education_technology	likert_1_1	likert_1_3	likert_1_4	likert_1_5	likert_1_6	likert_2_1	likert_2_2	likert_2_3	personal_experience	Q85	never_used	never_used_5_TEXT	reason_never_used	reason_never_used_4_TEXT	future_use	future_use_7_TEXT	Q_DataPolicyViolations	Q_StraightliningCount	Q_StraightliningPercentage	Q_StraightliningQuestions	Q_UnansweredPercentage	Q_UnansweredQuestions	mapped_job	weight	EducationGroup	GeographyGroup	GenderGroup	IncomeGroup	AgeGroup	Eduarea	Education_STEM	LT_exp	lt_lit01	lt_lit	chatbot_user	InfoRetrieval_freq	ProblemSolving_freq	Learning_freq	ContentCreation_freq	Entertainment_freq	Creativity_freq
2025-06-11 11:53:48	2025-06-11 12:06:37	IP Address	100	768	True	2025-06-11 12:06:38	R_2ISSzEybkNk96mg	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	Dai 65 anni in su	Uomo		Diploma di scuola superiore		In pensione		Isole, Italia		Media	Google Traduttore,DeepL		Non ho mai usato applicazioni di assistenti vocali, ma ho usato ChatGPT/Gemini o tecnologie simili come assistenti vocali		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione, ma ho usato ChatGPT/Gemini o tecnologie simili per trascrivere parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Claude,Copilot,Perplexity,Dall-E		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Mai	Almeno una volta al mese	Scrittura accademica,Spiegazioni,Riassunti,Creazione di quiz,Consigli medici,Altri consigli e suggerimenti,Assistenza ai linguaggi di programmazione,Generazione di immagini				Studio/Lavoro				Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale	Studio/Lavoro				Studio/Lavoro,Svago/Uso personale	Svago/Uso personale						Svago/Uso personale		Studio/Lavoro,Svago/Uso personale					Interfaccia Web da computer		Italiano,Inglese,Altro	Spagnolo		Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio,Fornisco esempi concreti per spiegare cosa voglio ottenere		Dipende dal contesto	Forse/non so	Non e' cambiato					Completamente sostituito			Sì	No	1	0	1	1	3	3	1	2	No									0	0.0		0.09090909091	QID46,QID48,QID85	In pensione	2.46	Non-graduates	South and Islands	Man	Mid	65+		Non-graduates	1	1.2857142857142858	0.32142857142857145	Yes	3.0	3.0	3.0	3.0	0.0	2.0
2025-06-11 12:34:31	2025-06-11 12:39:49	IP Address	100	317	True	2025-06-11 12:39:50	R_2aPSU4CU45yxfJW	anonymous	IT	0.5			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Formazione		Isole, Italia		Media	Google Traduttore		Siri		Non ho mai usato applicazioni di scrittura assistita		Note Apple		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								Sì	No	1	1	0	2	4	4	2	4	Sì		Li conosco, ma preferisco non usarli		Ho timore che possano ridurre le mie capacita' di analisi e critica		Altro			0	0.0		0.04166666667	QID85	Formazione	0.77	Graduates	South and Islands	Woman	Mid	18-34	Area umanistica e sociale	Graduates Other	3	2.0	0.5	No						
2025-06-11 12:49:02	2025-06-11 12:59:53	IP Address	100	650	True	2025-06-11 12:59:54	R_21494bSiI1ZgEnL	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	45-54 anni	Donna		Laurea magistrale o master di primo livello	Area economico-giuridica	Formazione		Nord-Ovest, Italia		Media	Google Traduttore		Alexa		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								Sì	No	1	1	4	1	1	1	1	1	Sì		Non sapevo che esistessero,Li conosco, ma non penso siano utili per me				Garanzie di accuratezza e affidabilita',Garanzie su privacy e sicurezza,Accesso più semplice o gratuito,Pressione sociale o lavorativa			0	0.0		0.04347826087	QID85	Formazione	1.13	Graduates	North	Woman	Mid	35-54	Area economico-giuridica	Graduates Other	2	1.4285714285714286	0.35714285714285715	No						
2025-06-11 12:57:25	2025-06-11 13:38:23	IP Address	100	2457	True	2025-06-11 13:38:23	R_8P59oWcH9u42CKq	anonymous	IT	0.0			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area scientifico-tecnologica	Ricerca e accademia		Non vivo in Italia	Germania	Media	Google Traduttore,DeepL		Non ho mai usato applicazioni di assistenti vocali		Grammarly		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Altro (indicare altro anche se non ricordi il nome)	Meta	Meno di una volta al mese	Meno di una volta al mese	Meno di una volta al mese	Almeno una volta al mese	Mai	Mai	Scrittura di email,Scrittura accademica,Consigli medici		Studio/Lavoro		Studio/Lavoro										Svago/Uso personale														Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Sempre, mi voglio assicurare che le risposte siano affidabili	No									No	No	1	3	3	3	3	2	3	3	No									0	0.0		0.09375	QID46,QID48,QID85	Ricerca e accademia	1.0	Graduates	Abroad	Woman	Mid	18-34	Area scientifico-tecnologica	Graduates STEM	2	2.5714285714285716	0.6428571428571429	Yes	1.0	1.0	1.0	2.0	0.0	0.0
2025-06-11 13:52:27	2025-06-11 13:58:31	IP Address	100	364	True	2025-06-11 13:58:33	R_8HUMc85hjwp3K3e	anonymous	IT	0.400000006			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Formazione		Nord-Ovest, Italia		Media	Google Traduttore,Altre applicazioni (indicare altro anche se non ricordi il nome)	Linguee	Siri,Assistente Google		Non ho mai usato applicazioni di scrittura assistita		Altre applicazioni (indicare altro anche se non ricordi il nome)	A volte su WhatsApp	Non ho mai usato applicazioni di produzione di voce		ChatGPT,Claude		Almeno una volta a settimana	Almeno una volta al mese	Almeno una volta al mese	Meno di una volta al mese	Meno di una volta al mese	Meno di una volta al mese	Altra scrittura,Riassunti,Creazione di quiz,Consigli medici					Studio/Lavoro				Studio/Lavoro	Studio/Lavoro				Svago/Uso personale														Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo		Mi sento scema a parlare da sola davanti ad una macchina	Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Forse/non so	Parzialmente sostituito	Non e' cambiato	Non e' cambiato			Parzialmente sostituito	Più flessibile e personalizzabile		Sì	No, ma ho seguito corsi su altre tecnologie di Intelligenza Artificiale	1	1	1	1	1	2	2	1	Non so									0	0.0		0.05405405405	QID46,QID85	Formazione	0.58	Graduates	North	Woman	Mid	18-34	Area umanistica e sociale	Graduates Other	3	1.2857142857142858	0.32142857142857145	Yes	3.0	2.0	2.0	1.0	1.0	1.0
2025-06-11 13:48:36	2025-06-11 14:04:58	IP Address	100	982	True	2025-06-11 14:04:59	R_22K5qTCO43tlVDG	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	45-54 anni	Donna		Diploma di scuola superiore		Impresa e consulenza aziendale		Isole, Italia		Medio Bassa	Google Traduttore		Non ho mai usato applicazioni di assistenti vocali, ma ho usato ChatGPT/Gemini o tecnologie simili come assistenti vocali		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT								Raccolta idee e creazione di bozze,Riassunti							Svago/Uso personale		Svago/Uso personale																			Applicazione su smartphone		Italiano			Principalmente scrivendo			Fornisco esempi concreti per spiegare cosa voglio ottenere		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Non so					Non e' cambiato			Sì	No, ma ho seguito corsi su altre tecnologie di Intelligenza Artificiale	2	3	3	2	4	2	3	4	Non so									1	1.0	QID53	0.1212121212	QID46,QID48,QID51,QID85	Impresa e consulenza aziendale	0.77	Non-graduates	South and Islands	Woman	Lower	35-54		Non-graduates	1	2.7142857142857144	0.6785714285714286	Yes						
2025-06-11 14:27:29	2025-06-11 14:34:34	IP Address	100	425	True	2025-06-11 14:34:35	R_2LlzN1SyqbwwNrz	anonymous	IT	0.400000006			0.0	75.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Ricerca e accademia		Centro Italia		Medio Alta	Google Traduttore,DeepL		Siri,Alexa		Grammarly		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT		Mai	Mai	Almeno una volta a settimana	Almeno una volta a settimana	Mai	Meno di una volta al mese	Scrittura di email,Scrittura accademica,Analisi, comprensione e formattazione del testo,Spiegazioni,Riassunti,Assistenza ai linguaggi di programmazione		Studio/Lavoro		Studio/Lavoro		Studio/Lavoro		Studio/Lavoro	Studio/Lavoro												Studio/Lavoro							Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Fornisco esempi concreti per spiegare cosa voglio ottenere		Sempre, mi voglio assicurare che le risposte siano affidabili	Sì	Parzialmente sostituito		Non e' cambiato	Parzialmente sostituito		Non e' cambiato	Più comodo,Più flessibile e personalizzabile		Sì	Sì, sul posto di lavoro/a scuola	3	3	3	3	3	4	2	1	Non so									1	0.5	QID53	0.08108108108	QID46,QID48,QID85	Ricerca e accademia	0.61	Graduates	Centre	Woman	Higher	18-34	Area umanistica e sociale	Graduates Other	3	2.7142857142857144	0.6785714285714286	Yes	0.0	0.0	3.0	3.0	0.0	1.0
2025-06-11 14:33:51	2025-06-11 15:03:02	IP Address	100	1751	True	2025-06-11 15:03:02	R_8dirtiVUxokAssj	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	45-54 anni	Donna		Laurea magistrale o master di primo livello	Area economico-giuridica	Formazione		Isole, Italia		Media	Google Traduttore		Assistente Google		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT				Almeno una volta a settimana	Almeno una volta al mese			Nessuna di queste																																							No									No	Sì, sul posto di lavoro/a scuola	1	1	3	3	3	4	3	1	Non so									0	0.0		0.04166666667	QID85	Formazione	0.77	Graduates	South and Islands	Woman	Mid	35-54	Area economico-giuridica	Graduates Other	2	2.2857142857142856	0.5714285714285714	Yes			3.0	2.0		
2025-06-11 15:14:17	2025-06-11 15:24:26	IP Address	100	609	True	2025-06-11 15:24:26	R_2HhnfKxa7kumKUs	anonymous	IT	0.6000000238			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Dottorato di ricerca	Area umanistica e sociale	IT e media		Nord-Est, Italia		Media	Google Traduttore,DeepL		Non ho mai usato applicazioni di assistenti vocali, ma ho usato ChatGPT/Gemini o tecnologie simili come assistenti vocali		Grammarly,QuillBot		Trascrizione automatica su Zoom/Google Meet/Teams,Altre applicazioni (indicare altro anche se non ricordi il nome)	Altro	Altre applicazioni (indicare altro anche se non ricordi il nome)	Non ricordo	ChatGPT,Gemini,Claude,Copilot,Dall-E		Meno di una volta al mese	Meno di una volta al mese	Meno di una volta al mese	Almeno una volta a settimana	Mai	Almeno una volta al mese	Scrittura di email,Scrittura accademica,Raccolta idee e creazione di bozze,Spiegazioni,Riassunti,Consigli personali,Sostegno emotivo o psicologico,Conversazioni amicali,Assistenza ai linguaggi di programmazione,Analisi e comprensione di dati,Generazione di immagini		Studio/Lavoro		Studio/Lavoro			Studio/Lavoro	Studio/Lavoro	Studio/Lavoro				Studio/Lavoro,Svago/Uso personale			Svago/Uso personale	Svago/Uso personale				Studio/Lavoro	Studio/Lavoro	Studio/Lavoro					Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio,Fornisco esempi concreti per spiegare cosa voglio ottenere		Sempre, mi voglio assicurare che le risposte siano affidabili	No									No	No, ma ho seguito corsi su altre tecnologie di Intelligenza Artificiale	2	3	3	3	4	4	1	2	Sì	Certi lavori sono sempre al maschile; usa più spesso il pronome maschile								0	0.0		0.0625	QID46,QID48	IT e media	0.28	Graduates	North	Woman	Mid	18-34	Area umanistica e sociale	Graduates Other	4	2.5714285714285716	0.6428571428571429	Yes	1.0	1.0	1.0	3.0	0.0	2.0
2025-06-11 15:56:41	2025-06-11 16:03:53	IP Address	100	432	True	2025-06-11 16:03:54	R_8mfuCKDxwgc0Z9V	anonymous	IT	0.200000003			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Uomo		Laurea magistrale o master di primo livello	Area scientifico-tecnologica	IT e media		Non vivo in Italia	Uk	Alta	Google Traduttore,DeepL		Siri,Assistente Google,Alexa		Grammarly		Note Apple,Trascrizione automatica su Zoom/Google Meet/Teams		Non ho mai usato applicazioni di produzione di voce, ma ho usato ChatGPT/Gemini o tecnologie simili per produzione di voce		ChatGPT,Gemini,Claude		Meno di una volta al mese	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Meno di una volta al mese	Almeno una volta a settimana	Scrittura di email,Scrittura accademica,Analisi, comprensione e formattazione del testo,Raccolta idee e creazione di bozze,Riassunti,Pianificazione viaggi e itinerari,Consigli personali,Consigli medici,Assistenza ai linguaggi di programmazione,Analisi e comprensione di dati,Generazione di immagini		Studio/Lavoro,Svago/Uso personale		Studio/Lavoro,Svago/Uso personale		Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale		Studio/Lavoro		Svago/Uso personale		Svago/Uso personale	Svago/Uso personale							Studio/Lavoro	Studio/Lavoro	Studio/Lavoro					Applicazione su smartphone,Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio,Fornisco esempi concreti per spiegare cosa voglio ottenere		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Completamente sostituito	Completamente sostituito	Completamente sostituito	Parzialmente sostituito		Parzialmente sostituito	Più comodo		Sì	No	3	1	1	4	3	4	4	1	No									0	0.0		0.07894736842	QID46,QID48,QID85	IT e media	1.0	Graduates	Abroad	Man	Higher	18-34	Area scientifico-tecnologica	Graduates STEM	4	2.5714285714285716	0.6428571428571429	Yes	1.0	3.0	3.0	3.0	1.0	3.0
2025-06-11 22:35:22	2025-06-11 22:42:38	IP Address	100	436	True	2025-06-11 22:42:38	R_8PUBj2mKziqvTax	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Uomo		Diploma di scuola superiore		Cultura e spettacolo		Nord-Ovest, Italia		Media	Google Traduttore,Altre applicazioni (indicare altro anche se non ricordi il nome)	Apple translate	Siri,Alexa		Non ho mai usato applicazioni di scrittura assistita		Trascrizione automatica su Zoom/Google Meet/Teams		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini,Copilot,Mid-Journey		Mai	Meno di una volta al mese	Meno di una volta al mese	Mai	Mai	Mai	Assistenza ai linguaggi di programmazione,Analisi e comprensione di dati																					Studio/Lavoro	Studio/Lavoro						Applicazione su smartphone,Interfaccia Web da computer		Italiano,Inglese		Migliore interazione con il modello in inglese a volte.	Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Non e' cambiato	Non e' cambiato	Parzialmente sostituito			Parzialmente sostituito	Più comodo,Più flessibile e personalizzabile		Sì	Sì, cercati in autonomia	2	1	1	2	3	4	3	2	Sì									1	0.5	QID53	0.05555555556	QID48,QID85	Cultura e spettacolo	0.57	Non-graduates	North	Man	Mid	18-34		Non-graduates	3	2.142857142857143	0.5357142857142857	Yes	0.0	1.0	1.0	0.0	0.0	0.0
2025-06-11 23:38:48	2025-06-11 23:44:26	IP Address	100	338	True	2025-06-11 23:44:27	R_8cC14Mba6xR80WD	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area scientifico-tecnologica	IT e media		Nord-Est, Italia		Media	Google Traduttore		Siri,Assistente Google,Alexa		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione, ma ho usato ChatGPT/Gemini o tecnologie simili per trascrivere parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini,Copilot		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Mai	Almeno una volta a settimana	Spiegazioni,Pianificazione viaggi e itinerari,Assistenza ai linguaggi di programmazione,Analisi e comprensione di dati,Generazione di immagini								Studio/Lavoro			Svago/Uso personale										Studio/Lavoro	Studio/Lavoro	Svago/Uso personale					Applicazione su smartphone,Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Fornisco esempi concreti per spiegare cosa voglio ottenere		Sempre, mi voglio assicurare che le risposte siano affidabili	Sì	Non e' cambiato		Completamente sostituito			Completamente sostituito	Più comodo,Più accurato,Più flessibile e personalizzabile		Sì	Sì, sul posto di lavoro/a scuola	4	2	4	4	4	4	3	2	Sì									0	0.0		0.08333333333	QID46,QID48,QID85	IT e media	0.28	Graduates	North	Woman	Mid	18-34	Area scientifico-tecnologica	Graduates STEM	2	3.2857142857142856	0.8214285714285714	Yes	3.0	3.0	3.0	3.0	0.0	3.0
2025-06-12 0:41:00	2025-06-12 0:50:14	IP Address	100	553	True	2025-06-12 0:50:14	R_2nMUQrhiR4q2END	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	55-64 anni	Uomo		Diploma di scuola superiore		Sicurezza e pubblica amministrazione		Isole, Italia		Media	Google Traduttore		Non ho mai usato applicazioni di assistenti vocali		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								Sì	No	0	0	0	0	1	0	0	3	No		Li conosco, ma non penso siano utili per me				Nulla, non ho interesse			0	0.0		0.04545454545	QID85	Sicurezza e pubblica amministrazione	1.41	Non-graduates	South and Islands	Man	Mid	55-64		Non-graduates	1	0.42857142857142855	0.10714285714285714	No						
2025-06-12 0:56:04	2025-06-12 1:06:29	IP Address	100	625	True	2025-06-12 1:06:30	R_2IMjIXEJX6YSQrZ	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	45-54 anni	Uomo		Laurea triennale o a ciclo unico	Area scientifico-tecnologica	Ricerca e accademia		Nord-Est, Italia		Medio Bassa	Google Traduttore,DeepL		Assistente Google		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Claude,Copilot		Mai	Almeno una volta a settimana	Almeno una volta al mese	Almeno una volta a settimana	Mai	Almeno una volta al mese	Scrittura di email,Raccolta idee e creazione di bozze,Spiegazioni,Riassunti,Pianificazione viaggi e itinerari,Consigli personali,Consigli medici,Generazione di immagini		Studio/Lavoro					Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale		Svago/Uso personale		Svago/Uso personale	Svago/Uso personale									Svago/Uso personale					Applicazione su smartphone,Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano,Inglese		La più immediata in quel momento	Principalmente scrivendo		Più comodo	Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Dipende dal contesto	Forse/non so	Parzialmente sostituito		Non e' cambiato			Non e' cambiato	Più comodo		Sì	Sì, sul posto di lavoro/a scuola	2	2	2	1	4	3	1	2	Sì	Diversi, ad es. informazioni non aggiornate o addirittura completamente sbagliate								0	0.0		0.0		Ricerca e accademia	0.72	Graduates	North	Man	Lower	35-54	Area scientifico-tecnologica	Graduates STEM	2	1.8571428571428572	0.4642857142857143	Yes	0.0	3.0	2.0	3.0	0.0	2.0
2025-06-12 1:10:06	2025-06-12 1:18:16	IP Address	100	489	True	2025-06-12 1:18:16	R_8ceuucy9AYmD7Gx	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	45-54 anni	Uomo		Diploma di scuola superiore		Altro	Immobiliare	Isole, Italia		Medio Alta	Non ho mai usato applicazioni di traduzione automatica, ma ho usato ChatGPT/Gemini o tecnologie simili per ottenere traduzioni automatiche		Siri		Jasper AI		Note Apple		NVDA (NonVisual Desktop Access)		ChatGPT,Gemini		Almeno una volta a settimana		Almeno una volta a settimana	Almeno una volta al mese		Meno di una volta al mese	Riassunti									Studio/Lavoro,Svago/Uso personale																			Applicazione su smartphone		Italiano,Inglese			Sia scrivendo che con la voce		Velocità parlato	Fornisco istruzioni dettagliate fin da subito		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì		Parzialmente sostituito	Parzialmente sostituito	Parzialmente sostituito	Parzialmente sostituito	Parzialmente sostituito	Più comodo		Sì	Sì, cercati in autonomia	2	3	2	2	2	1	1	3	Preferisco non rispondere									0	0.0		0.05405405405	QID46,QID85	Altro	1.38	Non-graduates	South and Islands	Man	Higher	35-54		Non-graduates	4	2.0	0.5	Yes	3.0		3.0	2.0		1.0
2025-06-12 1:16:14	2025-06-12 1:26:15	IP Address	100	601	True	2025-06-12 1:26:16	R_2UnikPP8i9xLJVn	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Ottima (C2)	45-54 anni	Donna		Diploma di scuola superiore		Non lavoro al momento		Isole, Italia		Medio Alta	Google Traduttore		Siri		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								Sì	No	0	0	0	0	0	0	0	2	Non so		Li conosco, ma preferisco non usarli		Ho timore che possano ridurre le mie capacita' di analisi e critica		Nulla, non ho interesse			0	0.0		0.04347826087	QID85	Non lavoro al momento	0.77	Non-graduates	South and Islands	Woman	Higher	35-54		Non-graduates	2	0.2857142857142857	0.07142857142857142	No						
2025-06-12 0:56:03	2025-06-12 1:27:52	IP Address	100	1908	True	2025-06-12 1:27:53	R_2mgpPY2PC2lrdlf	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	45-54 anni	Donna		Master di secondo livello	Area economico-giuridica	Altro	Comunicazione e Informazione	Centro Italia		Medio Alta	Google Traduttore,DeepL		Alexa		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Claude		Almeno una volta a settimana	Almeno una volta al mese	Almeno una volta al mese	Almeno una volta a settimana			Altra scrittura,Raccolta idee e creazione di bozze					Studio/Lavoro		Studio/Lavoro																					Interfaccia Web da computer		Italiano			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Sempre, mi voglio assicurare che le risposte siano affidabili	No									Sì	No	0	0	0	0	4	4	4	2	Non so									1	0.5	QID53	0.09375	QID46,QID48,QID85	IT e media	1.74	Graduates	Centre	Woman	Higher	35-54	Area economico-giuridica	Graduates Other	2	1.4285714285714286	0.35714285714285715	Yes	3.0	2.0	2.0	3.0		
2025-06-12 4:10:09	2025-06-12 4:16:43	IP Address	100	393	True	2025-06-12 4:16:43	R_8hnFzbGimQ3EpeB	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Ottima (C2)	45-54 anni	Donna		Diploma di scuola superiore		IT e media		Centro Italia		Medio Alta	Google Traduttore		Assistente Google,Alexa		Smart Compose (Google)		Trascrizione automatica su Zoom/Google Meet/Teams		Non ho mai usato applicazioni di produzione di voce, ma ho usato ChatGPT/Gemini o tecnologie simili per produzione di voce		ChatGPT,Gemini,Copilot		Almeno una volta a settimana	Mai	Almeno una volta a settimana	Almeno una volta a settimana	Mai	Mai	Scrittura di email,Scrittura accademica,Analisi, comprensione e formattazione del testo,Raccolta idee e creazione di bozze,Spiegazioni,Riassunti,Consigli personali,Consigli medici,Altri consigli e suggerimenti		Studio/Lavoro,Svago/Uso personale		Studio/Lavoro,Svago/Uso personale		Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale				Studio/Lavoro,Svago/Uso personale	Svago/Uso personale	Svago/Uso personale													Applicazione su smartphone,Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano			Sia scrivendo che con la voce			Fornisco istruzioni dettagliate fin da subito		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	No									Sì	Sì, sul posto di lavoro/a scuola	4	4	4	4	4	4	4	4	No									0	0.0		0.09677419355	QID46,QID48,QID85	IT e media	1.74	Non-graduates	Centre	Woman	Higher	35-54		Non-graduates	4	4.0	1.0	Yes	3.0	0.0	3.0	3.0	0.0	0.0
